"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CPALTT01","Consumer prices - all items","CHE","Switzerland","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2010_100","2010=100",99.53719,,
"CPALTT01","Consumer prices - all items","CHE","Switzerland","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2010_100","2010=100",99.32088,,
"CPALTT01","Consumer prices - all items","CHE","Switzerland","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2010_100","2010=100",99.30775,,
"CPALTT01","Consumer prices - all items","CHE","Switzerland","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2010_100","2010=100",98.17177,,
"CPALTT01","Consumer prices - all items","ITA","Italy","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2010_100","2010=100",80.71075,,
"CPALTT01","Consumer prices - all items","ITA","Italy","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2010_100","2010=100",82.95868,,
"CPALTT01","Consumer prices - all items","ITA","Italy","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2010_100","2010=100",85.00388,,
"CPALTT01","Consumer prices - all items","ITA","Italy","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2010_100","2010=100",87.27566,,
"CPALTT01","Consumer prices - all items","ITA","Italy","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2010_100","2010=100",89.2016,,
"CPALTT01","Consumer prices - all items","ITA","Italy","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2010_100","2010=100",90.97251,,
"CPALTT01","Consumer prices - all items","ITA","Italy","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2010_100","2010=100",92.8746,,
"CPALTT01","Consumer prices - all items","ITA","Italy","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2010_100","2010=100",94.57397,,
"CPALTT01","Consumer prices - all items","ITA","Italy","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2010_100","2010=100",97.74015,,
"CPALTT01","Consumer prices - all items","ITA","Italy","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2010_100","2010=100",98.49741,,
"CPALTT01","Consumer prices - all items","ITA","Italy","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2010_100","2010=100",100,,
"CPALTT01","Consumer prices - all items","ITA","Italy","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2010_100","2010=100",102.7806,,
"CPALTT01","Consumer prices - all items","ITA","Italy","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2010_100","2010=100",105.9066,,
"CPALTT01","Consumer prices - all items","ITA","Italy","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2010_100","2010=100",107.1986,,
"CPALTT01","Consumer prices - all items","ITA","Italy","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2010_100","2010=100",107.457,,
"CPALTT01","Consumer prices - all items","ITA","Italy","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2010_100","2010=100",107.4987,,
"CPALTT01","Consumer prices - all items","CHE","Switzerland","GP","Percentage change from previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,1.558518,,
"CPALTT01","Consumer prices - all items","CHE","Switzerland","GP","Percentage change from previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,0.9890171,,
"CPALTT01","Consumer prices - all items","CHE","Switzerland","GP","Percentage change from previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,0.6427084,,
"CPALTT01","Consumer prices - all items","CHE","Switzerland","GP","Percentage change from previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,0.6382989,,
"CPALTT01","Consumer prices - all items","CHE","Switzerland","GP","Percentage change from previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,0.8028826,,
"CPALTT01","Consumer prices - all items","CHE","Switzerland","GP","Percentage change from previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,1.171951,,
"CPALTT01","Consumer prices - all items","CHE","Switzerland","GP","Percentage change from previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,1.059525,,
"CPALTT01","Consumer prices - all items","CHE","Switzerland","GP","Percentage change from previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,0.7323366,,
"CPALTT01","Consumer prices - all items","CHE","Switzerland","GP","Percentage change from previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,2.426048,,
"CPALTT01","Consumer prices - all items","CHE","Switzerland","GP","Percentage change from previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-0.4804679,,
"CPALTT01","Consumer prices - all items","CHE","Switzerland","GP","Percentage change from previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,0.6882334,,
"CPALTT01","Consumer prices - all items","CHE","Switzerland","GP","Percentage change from previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,0.2313366,,
"CPALTT01","Consumer prices - all items","CHE","Switzerland","GP","Percentage change from previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,-0.6925458,,
"CPALTT01","Consumer prices - all items","CHE","Switzerland","GP","Percentage change from previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,-0.2173085,,
"CPALTT01","Consumer prices - all items","CHE","Switzerland","GP","Percentage change from previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,-0.01322916,,
"CPALTT01","Consumer prices - all items","CHE","Switzerland","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,-1.143901,,
"CPALTT01","Consumer prices - all items","AUT","Austria","GY","Percentage change on the same period of the previous year","A","Annual","2000","2000","PC","Percentage","0","Units",,,2.344868,,
"CPALTT01","Consumer prices - all items","AUT","Austria","GY","Percentage change on the same period of the previous year","A","Annual","2001","2001","PC","Percentage","0","Units",,,2.65,,
"CPALTT01","Consumer prices - all items","AUT","Austria","GY","Percentage change on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,1.810359,,
"CPALTT01","Consumer prices - all items","AUT","Austria","GY","Percentage change on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,1.355554,,
"CPALTT01","Consumer prices - all items","AUT","Austria","GY","Percentage change on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,2.061207,,
"CPALTT01","Consumer prices - all items","AUT","Austria","GY","Percentage change on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,2.299138,,
"CPALTT01","Consumer prices - all items","AUT","Austria","GY","Percentage change on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,1.441547,,
"CPALTT01","Consumer prices - all items","AUT","Austria","GY","Percentage change on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.168556,,
"CPALTT01","Consumer prices - all items","AUT","Austria","GY","Percentage change on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,3.215951,,
"CPALTT01","Consumer prices - all items","AUT","Austria","GY","Percentage change on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,0.5063094,,
"CPALTT01","Consumer prices - all items","AUT","Austria","GY","Percentage change on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,1.813532,,
"CPALTT01","Consumer prices - all items","AUT","Austria","GY","Percentage change on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,3.286583,,
"CPALTT01","Consumer prices - all items","AUT","Austria","GY","Percentage change on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.485675,,
"CPALTT01","Consumer prices - all items","AUT","Austria","GY","Percentage change on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,2.000158,,
"CPALTT01","Consumer prices - all items","AUT","Austria","GY","Percentage change on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,1.605806,,
"CPALTT01","Consumer prices - all items","AUT","Austria","GY","Percentage change on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.8965653,,
"CPALTT01","Consumer prices - all items","FIN","Finland","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2010_100","2010=100",86.0845,,
"CPALTT01","Consumer prices - all items","FIN","Finland","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2010_100","2010=100",88.30413,,
"CPALTT01","Consumer prices - all items","FIN","Finland","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2010_100","2010=100",89.69158,,
"CPALTT01","Consumer prices - all items","FIN","Finland","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2010_100","2010=100",90.47857,,
"CPALTT01","Consumer prices - all items","FIN","Finland","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2010_100","2010=100",90.64788,,
"CPALTT01","Consumer prices - all items","FIN","Finland","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2010_100","2010=100",91.2134,,
"CPALTT01","Consumer prices - all items","FIN","Finland","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2010_100","2010=100",92.64241,,
"CPALTT01","Consumer prices - all items","FIN","Finland","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2010_100","2010=100",94.96835,,
"CPALTT01","Consumer prices - all items","FIN","Finland","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2010_100","2010=100",98.82972,,
"CPALTT01","Consumer prices - all items","FIN","Finland","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2010_100","2010=100",98.82972,,
"CPALTT01","Consumer prices - all items","FIN","Finland","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2010_100","2010=100",100,,
"CPALTT01","Consumer prices - all items","FIN","Finland","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2010_100","2010=100",103.4168,,
"CPALTT01","Consumer prices - all items","FIN","Finland","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2010_100","2010=100",106.3211,,
"CPALTT01","Consumer prices - all items","FIN","Finland","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2010_100","2010=100",107.8928,,
"CPALTT01","Consumer prices - all items","FIN","Finland","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2010_100","2010=100",109.0162,,
"CPALTT01","Consumer prices - all items","FIN","Finland","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2010_100","2010=100",108.7895,,
"CPALTT01","Consumer prices - all items","CZE","Czech Republic","GY","Percentage change on the same period of the previous year","A","Annual","2000","2000","PC","Percentage","0","Units",,,3.800774,,
"CPALTT01","Consumer prices - all items","CZE","Czech Republic","GY","Percentage change on the same period of the previous year","A","Annual","2001","2001","PC","Percentage","0","Units",,,4.677164,,
"CPALTT01","Consumer prices - all items","CZE","Czech Republic","GY","Percentage change on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,1.87806,,
"CPALTT01","Consumer prices - all items","CZE","Czech Republic","GY","Percentage change on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,0.1135768,,
"CPALTT01","Consumer prices - all items","CZE","Czech Republic","GY","Percentage change on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,2.775111,,
"CPALTT01","Consumer prices - all items","CZE","Czech Republic","GY","Percentage change on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,1.842574,,
"CPALTT01","Consumer prices - all items","CZE","Czech Republic","GY","Percentage change on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,2.542938,,
"CPALTT01","Consumer prices - all items","CZE","Czech Republic","GY","Percentage change on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.862021,,
"CPALTT01","Consumer prices - all items","CZE","Czech Republic","GY","Percentage change on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,6.33942,,
"CPALTT01","Consumer prices - all items","CZE","Czech Republic","GY","Percentage change on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,1.033227,,
"CPALTT01","Consumer prices - all items","CZE","Czech Republic","GY","Percentage change on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,1.464097,,
"CPALTT01","Consumer prices - all items","CZE","Czech Republic","GY","Percentage change on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,1.928794,,
"CPALTT01","Consumer prices - all items","CZE","Czech Republic","GY","Percentage change on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,3.293733,,
"CPALTT01","Consumer prices - all items","CZE","Czech Republic","GY","Percentage change on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.418733,,
"CPALTT01","Consumer prices - all items","CZE","Czech Republic","GY","Percentage change on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.3531169,,
"CPALTT01","Consumer prices - all items","CZE","Czech Republic","GY","Percentage change on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.331574,,
"CPALTT01","Consumer prices - all items","RUS","Russia","GP","Percentage change from previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,20.79877,,
"CPALTT01","Consumer prices - all items","RUS","Russia","GP","Percentage change from previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,21.47701,,
"CPALTT01","Consumer prices - all items","RUS","Russia","GP","Percentage change from previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,15.78873,,
"CPALTT01","Consumer prices - all items","RUS","Russia","GP","Percentage change from previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,13.66329,,
"CPALTT01","Consumer prices - all items","RUS","Russia","GP","Percentage change from previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,10.88861,,
"CPALTT01","Consumer prices - all items","RUS","Russia","GP","Percentage change from previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,12.68531,,
"CPALTT01","Consumer prices - all items","RUS","Russia","GP","Percentage change from previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,9.668655,,
"CPALTT01","Consumer prices - all items","RUS","Russia","GP","Percentage change from previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,9.007296,,
"CPALTT01","Consumer prices - all items","RUS","Russia","GP","Percentage change from previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,14.11077,,
"CPALTT01","Consumer prices - all items","RUS","Russia","GP","Percentage change from previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,11.64733,,
"CPALTT01","Consumer prices - all items","RUS","Russia","GP","Percentage change from previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,6.849392,,
"CPALTT01","Consumer prices - all items","RUS","Russia","GP","Percentage change from previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,8.440471,,
"CPALTT01","Consumer prices - all items","RUS","Russia","GP","Percentage change from previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,5.074733,,
"CPALTT01","Consumer prices - all items","RUS","Russia","GP","Percentage change from previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,6.754672,,
"CPALTT01","Consumer prices - all items","RUS","Russia","GP","Percentage change from previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,7.820169,,
"CPALTT01","Consumer prices - all items","RUS","Russia","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,15.5344,,
"CPALTT01","Consumer prices - all items","BEL","Belgium","GY","Percentage change on the same period of the previous year","A","Annual","2000","2000","PC","Percentage","0","Units",,,2.544518,,
"CPALTT01","Consumer prices - all items","BEL","Belgium","GY","Percentage change on the same period of the previous year","A","Annual","2001","2001","PC","Percentage","0","Units",,,2.469258,,
"CPALTT01","Consumer prices - all items","BEL","Belgium","GY","Percentage change on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,1.645214,,
"CPALTT01","Consumer prices - all items","BEL","Belgium","GY","Percentage change on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,1.588964,,
"CPALTT01","Consumer prices - all items","BEL","Belgium","GY","Percentage change on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,2.097283,,
"CPALTT01","Consumer prices - all items","BEL","Belgium","GY","Percentage change on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,2.781433,,
"CPALTT01","Consumer prices - all items","BEL","Belgium","GY","Percentage change on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,1.791208,,
"CPALTT01","Consumer prices - all items","BEL","Belgium","GY","Percentage change on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,1.823056,,
"CPALTT01","Consumer prices - all items","BEL","Belgium","GY","Percentage change on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,4.489444,,
"CPALTT01","Consumer prices - all items","BEL","Belgium","GY","Percentage change on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,-0.05314567,,
"CPALTT01","Consumer prices - all items","BEL","Belgium","GY","Percentage change on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,2.189299,,
"CPALTT01","Consumer prices - all items","BEL","Belgium","GY","Percentage change on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,3.532082,,
"CPALTT01","Consumer prices - all items","BEL","Belgium","GY","Percentage change on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.839664,,
"CPALTT01","Consumer prices - all items","BEL","Belgium","GY","Percentage change on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.113096,,
"CPALTT01","Consumer prices - all items","BEL","Belgium","GY","Percentage change on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.3400028,,
"CPALTT01","Consumer prices - all items","BEL","Belgium","GY","Percentage change on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.5614291,,
"CPALTT01","Consumer prices - all items","SVK","Slovak Republic","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2010_100","2010=100",65.39908,,
"CPALTT01","Consumer prices - all items","SVK","Slovak Republic","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2010_100","2010=100",70.19259,,
"CPALTT01","Consumer prices - all items","SVK","Slovak Republic","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2010_100","2010=100",72.3876,,
"CPALTT01","Consumer prices - all items","SVK","Slovak Republic","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2010_100","2010=100",78.57974,,
"CPALTT01","Consumer prices - all items","SVK","Slovak Republic","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2010_100","2010=100",84.51134,,
"CPALTT01","Consumer prices - all items","SVK","Slovak Republic","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2010_100","2010=100",86.80082,,
"CPALTT01","Consumer prices - all items","SVK","Slovak Republic","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2010_100","2010=100",90.69239,,
"CPALTT01","Consumer prices - all items","SVK","Slovak Republic","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2010_100","2010=100",93.19253,,
"CPALTT01","Consumer prices - all items","SVK","Slovak Republic","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2010_100","2010=100",97.47768,,
"CPALTT01","Consumer prices - all items","SVK","Slovak Republic","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2010_100","2010=100",99.05206,,
"CPALTT01","Consumer prices - all items","SVK","Slovak Republic","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2010_100","2010=100",100,,
"CPALTT01","Consumer prices - all items","SVK","Slovak Republic","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2010_100","2010=100",103.9193,,
"CPALTT01","Consumer prices - all items","SVK","Slovak Republic","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2010_100","2010=100",107.6667,,
"CPALTT01","Consumer prices - all items","SVK","Slovak Republic","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2010_100","2010=100",109.1746,,
"CPALTT01","Consumer prices - all items","SVK","Slovak Republic","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2010_100","2010=100",109.0914,,
"CPALTT01","Consumer prices - all items","SVK","Slovak Republic","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2010_100","2010=100",108.7366,,
"CPALTT01","Consumer prices - all items","POL","Poland","GY","Percentage change on the same period of the previous year","A","Annual","2000","2000","PC","Percentage","0","Units",,,9.900174,,
"CPALTT01","Consumer prices - all items","POL","Poland","GY","Percentage change on the same period of the previous year","A","Annual","2001","2001","PC","Percentage","0","Units",,,5.408333,,
"CPALTT01","Consumer prices - all items","POL","Poland","GY","Percentage change on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,1.905289,,
"CPALTT01","Consumer prices - all items","POL","Poland","GY","Percentage change on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,0.6826997,,
"CPALTT01","Consumer prices - all items","POL","Poland","GY","Percentage change on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,3.382648,,
"CPALTT01","Consumer prices - all items","POL","Poland","GY","Percentage change on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,2.183797,,
"CPALTT01","Consumer prices - all items","POL","Poland","GY","Percentage change on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,1.284693,,
"CPALTT01","Consumer prices - all items","POL","Poland","GY","Percentage change on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.458743,,
"CPALTT01","Consumer prices - all items","POL","Poland","GY","Percentage change on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,4.164972,,
"CPALTT01","Consumer prices - all items","POL","Poland","GY","Percentage change on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,3.795393,,
"CPALTT01","Consumer prices - all items","POL","Poland","GY","Percentage change on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,2.580694,,
"CPALTT01","Consumer prices - all items","POL","Poland","GY","Percentage change on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,4.239401,,
"CPALTT01","Consumer prices - all items","POL","Poland","GY","Percentage change on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,3.560371,,
"CPALTT01","Consumer prices - all items","POL","Poland","GY","Percentage change on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.9919826,,
"CPALTT01","Consumer prices - all items","POL","Poland","GY","Percentage change on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.05382131,,
"CPALTT01","Consumer prices - all items","POL","Poland","GY","Percentage change on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,-0.8741259,,
"CPALTT01","Consumer prices - all items","FIN","Finland","GP","Percentage change from previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,3.042096,,
"CPALTT01","Consumer prices - all items","FIN","Finland","GP","Percentage change from previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,2.578441,,
"CPALTT01","Consumer prices - all items","FIN","Finland","GP","Percentage change from previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,1.571221,,
"CPALTT01","Consumer prices - all items","FIN","Finland","GP","Percentage change from previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,0.8774385,,
"CPALTT01","Consumer prices - all items","FIN","Finland","GP","Percentage change from previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,0.1871234,,
"CPALTT01","Consumer prices - all items","FIN","Finland","GP","Percentage change from previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,0.6238712,,
"CPALTT01","Consumer prices - all items","FIN","Finland","GP","Percentage change from previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,1.566667,,
"CPALTT01","Consumer prices - all items","FIN","Finland","GP","Percentage change from previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.510666,,
"CPALTT01","Consumer prices - all items","FIN","Finland","GP","Percentage change from previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,4.065952,,
"CPALTT01","Consumer prices - all items","FIN","Finland","GP","Percentage change from previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-0.0000000000000122217,,
"CPALTT01","Consumer prices - all items","FIN","Finland","GP","Percentage change from previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,1.184135,,
"CPALTT01","Consumer prices - all items","FIN","Finland","GP","Percentage change from previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,3.416809,,
"CPALTT01","Consumer prices - all items","FIN","Finland","GP","Percentage change from previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.808332,,
"CPALTT01","Consumer prices - all items","FIN","Finland","GP","Percentage change from previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.478288,,
"CPALTT01","Consumer prices - all items","FIN","Finland","GP","Percentage change from previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,1.0412,,
"CPALTT01","Consumer prices - all items","FIN","Finland","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,-0.207932,,
"CPALTT01","Consumer prices - all items","ESP","Spain","GY","Percentage change on the same period of the previous year","A","Annual","2000","2000","PC","Percentage","0","Units",,,3.433517,,
"CPALTT01","Consumer prices - all items","ESP","Spain","GY","Percentage change on the same period of the previous year","A","Annual","2001","2001","PC","Percentage","0","Units",,,3.589833,,
"CPALTT01","Consumer prices - all items","ESP","Spain","GY","Percentage change on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,3.065766,,
"CPALTT01","Consumer prices - all items","ESP","Spain","GY","Percentage change on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,3.039234,,
"CPALTT01","Consumer prices - all items","ESP","Spain","GY","Percentage change on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,3.039202,,
"CPALTT01","Consumer prices - all items","ESP","Spain","GY","Percentage change on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,3.368454,,
"CPALTT01","Consumer prices - all items","ESP","Spain","GY","Percentage change on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,3.515375,,
"CPALTT01","Consumer prices - all items","ESP","Spain","GY","Percentage change on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.78703,,
"CPALTT01","Consumer prices - all items","ESP","Spain","GY","Percentage change on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,4.075661,,
"CPALTT01","Consumer prices - all items","ESP","Spain","GY","Percentage change on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,-0.2879968,,
"CPALTT01","Consumer prices - all items","ESP","Spain","GY","Percentage change on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,1.799881,,
"CPALTT01","Consumer prices - all items","ESP","Spain","GY","Percentage change on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,3.196146,,
"CPALTT01","Consumer prices - all items","ESP","Spain","GY","Percentage change on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.446,,
"CPALTT01","Consumer prices - all items","ESP","Spain","GY","Percentage change on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.408546,,
"CPALTT01","Consumer prices - all items","ESP","Spain","GY","Percentage change on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,-0.1508703,,
"CPALTT01","Consumer prices - all items","ESP","Spain","GY","Percentage change on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,-0.5004613,,
