"TIME","GEO","INDIC_DE","Value","Flag and Footnotes"
"2011","Moldova","Population on 1 January - males","1,712,106",""
"2011","Moldova","Population on 1 January - females","1,848,324",""
"2011","Moldova","Average population - total","3,559,986",""
"2011","Moldova","Average population - males","1,711,916",""
"2011","Monaco","Population on 1 January - total ",":",""
"2011","Monaco","Population on 1 January - males",":",""
"2011","Monaco","Population on 1 January - females",":",""
"2011","Monaco","Average population - total",":",""
"2011","Monaco","Average population - males",":",""
"2011","Russia","Population on 1 January - total ","142,856,536",""
"2011","Russia","Population on 1 January - males","66,046,579",""
"2011","Russia","Population on 1 January - females","76,809,957",""
"2011","Russia","Average population - total","142,956,460",""
"2011","Russia","Average population - males",":",""
"2011","San Marino","Population on 1 January - total ","31,863",""
"2011","San Marino","Population on 1 January - males","15,636",""
"2011","San Marino","Population on 1 January - females","16,227",""
"2011","San Marino","Average population - total","32,620",""
"2011","San Marino","Average population - males","15,927",""
"2011","Ukraine","Population on 1 January - total ","45,598,179",""
"2011","Ukraine","Population on 1 January - males","21,032,616",""
"2011","Ukraine","Population on 1 January - females","24,565,563",""
"2011","Ukraine","Average population - total","45,525,731",""
"2011","Ukraine","Average population - males","21,004,664",""
"2011","Armenia","Population on 1 January - total ","3,262,650",""
"2011","Armenia","Population on 1 January - males","1,583,584",""
"2011","Armenia","Population on 1 January - females","1,679,066",""
"2011","Armenia","Average population - total","3,268,468",""
"2011","Armenia","Average population - males","1,586,935",""
"2012","Belgium","Population on 1 January - total ","11,094,850",""
"2012","Belgium","Population on 1 January - males","5,451,780",""
"2012","Belgium","Population on 1 January - females","5,643,070",""
"2012","Belgium","Average population - total","11,128,246",""
"2012","Belgium","Average population - males","5,469,608",""
"2012","Bulgaria","Population on 1 January - total ","7,327,224",""
"2012","Bulgaria","Population on 1 January - males","3,566,767",""
"2012","Bulgaria","Population on 1 January - females","3,760,457",""
"2012","Bulgaria","Average population - total","7,305,888",""
"2012","Bulgaria","Average population - males","3,555,920",""
"2012","Czech Republic","Population on 1 January - total ","10,505,445",""
"2012","Czech Republic","Population on 1 January - males","5,158,210",""
"2012","Czech Republic","Population on 1 January - females","5,347,235",""
"2012","Czech Republic","Average population - total","10,510,785",""
"2012","Czech Republic","Average population - males","5,161,280",""
"2012","Denmark","Population on 1 January - total ","5,580,516",""
"2012","Denmark","Population on 1 January - males","2,766,776",""
"2012","Denmark","Population on 1 January - females","2,813,740",""
"2012","Denmark","Average population - total","5,591,572",""
"2012","Denmark","Average population - males","2,772,814",""
"2012","Germany (until 1990 former territory of the FRG)","Population on 1 January - total ","80,327,900",""
"2012","Germany (until 1990 former territory of the FRG)","Population on 1 January - males","39,229,947",""
"2012","Germany (until 1990 former territory of the FRG)","Population on 1 January - females","41,097,953",""
"2012","Germany (until 1990 former territory of the FRG)","Average population - total","80,425,823",""
"2012","Germany (until 1990 former territory of the FRG)","Average population - males","39,305,462",""
"2012","Estonia","Population on 1 January - total ","1,325,217",""
"2012","Estonia","Population on 1 January - males","618,138",""
"2012","Estonia","Population on 1 January - females","707,079",""
"2012","Estonia","Average population - total","1,322,696",""
"2012","Estonia","Average population - males","617,153",""
"2012","Ireland","Population on 1 January - total ","4,582,707",""
"2012","Ireland","Population on 1 January - males","2,269,789",""
"2012","Ireland","Population on 1 January - females","2,312,918",""
"2012","Ireland","Average population - total","4,586,897",""
"2012","Ireland","Average population - males","2,271,290",""
"2012","Greece","Population on 1 January - total ","11,086,406",""
"2012","Greece","Population on 1 January - males","5,423,884",""
"2012","Greece","Population on 1 January - females","5,662,522",""
"2012","Greece","Average population - total","11,045,011",""
"2012","Greece","Average population - males","5,395,068",""
"2012","Spain","Population on 1 January - total ","46,818,219",""
"2012","Spain","Population on 1 January - males","23,099,012",""
"2012","Spain","Population on 1 January - females","23,719,207",""
"2012","Spain","Average population - total","46,773,055",""
"2012","Spain","Average population - males","23,058,386",""
"2012","France","Population on 1 January - total ","65,276,983",""
"2012","France","Population on 1 January - males","31,605,383",""
"2012","France","Population on 1 January - females","33,671,600",""
"2012","France","Average population - total","65,438,667",""
"2012","France","Average population - males","31,689,024",""
"2012","Croatia","Population on 1 January - total ","4,275,984",""
"2012","Croatia","Population on 1 January - males","2,062,309",""
"2012","Croatia","Population on 1 January - females","2,213,675",""
"2012","Croatia","Average population - total","4,269,062",""
"2012","Croatia","Average population - males","2,059,396",""
"2012","Italy","Population on 1 January - total ","59,394,207",""
"2012","Italy","Population on 1 January - males","28,726,599",""
"2012","Italy","Population on 1 January - females","30,667,608",""
"2012","Italy","Average population - total","59,539,717",""
"2012","Italy","Average population - males","28,808,098",""
"2012","Cyprus","Population on 1 January - total ","862,011",""
"2012","Cyprus","Population on 1 January - males","418,993",""
"2012","Cyprus","Population on 1 January - females","443,018",""
"2012","Cyprus","Average population - total","863,945",""
"2012","Cyprus","Average population - males","420,015",""
"2012","Latvia","Population on 1 January - total ","2,044,813",""
"2012","Latvia","Population on 1 January - males","934,812",""
"2012","Latvia","Population on 1 January - females","1,110,001",""
"2012","Latvia","Average population - total","2,034,319",""
"2012","Latvia","Average population - males","930,696",""
"2012","Lithuania","Population on 1 January - total ","3,003,641",""
"2012","Lithuania","Population on 1 January - males","1,383,511",""
"2012","Lithuania","Population on 1 January - females","1,620,130",""
"2012","Lithuania","Average population - total","2,987,773",""
"2012","Lithuania","Average population - males","1,376,201",""
"2012","Luxembourg","Population on 1 January - total ","524,853","b"
"2012","Luxembourg","Population on 1 January - males","261,820","b"
"2012","Luxembourg","Population on 1 January - females","263,033","b"
"2012","Luxembourg","Average population - total","530,946","b"
"2012","Luxembourg","Average population - males","265,116","b"
"2012","Hungary","Population on 1 January - total ","9,931,925","b"
"2012","Hungary","Population on 1 January - males","4,724,666","b"
"2012","Hungary","Population on 1 January - females","5,207,259","b"
"2012","Hungary","Average population - total","9,920,362","b"
"2012","Hungary","Average population - males","4,720,310","b"
"2012","Malta","Population on 1 January - total ","417,546",""
"2012","Malta","Population on 1 January - males","207,695",""
"2012","Malta","Population on 1 January - females","209,851",""
"2012","Malta","Average population - total","419,455",""
"2012","Malta","Average population - males","208,788",""
"2012","Netherlands","Population on 1 January - total ","16,730,348",""
"2012","Netherlands","Population on 1 January - males","8,282,871",""
"2012","Netherlands","Population on 1 January - females","8,447,477",""
"2012","Netherlands","Average population - total","16,754,962",""
"2012","Netherlands","Average population - males","8,295,105",""
"2012","Austria","Population on 1 January - total ","8,408,121",""
"2012","Austria","Population on 1 January - males","4,098,144",""
"2012","Austria","Population on 1 January - females","4,309,977",""
"2012","Austria","Average population - total","8,429,991",""
"2012","Austria","Average population - males","4,110,883",""
"2012","Poland","Population on 1 January - total ","38,063,792",""
"2012","Poland","Population on 1 January - males","18,427,296",""
"2012","Poland","Population on 1 January - females","19,636,496",""
"2012","Poland","Average population - total","38,063,164",""
"2012","Poland","Average population - males","18,426,695",""
"2012","Portugal","Population on 1 January - total ","10,542,398",""
"2012","Portugal","Population on 1 January - males","5,030,437",""
"2012","Portugal","Population on 1 January - females","5,511,961",""
"2012","Portugal","Average population - total","10,514,844",""
"2012","Portugal","Average population - males","5,013,067",""
"2012","Romania","Population on 1 January - total ","20,095,996",""
"2012","Romania","Population on 1 January - males","9,777,107",""
"2012","Romania","Population on 1 January - females","10,318,889",""
"2012","Romania","Average population - total","20,058,035",""
"2012","Romania","Average population - males","9,769,294",""
"2012","Slovenia","Population on 1 January - total ","2,055,496",""
"2012","Slovenia","Population on 1 January - males","1,016,731",""
"2012","Slovenia","Population on 1 January - females","1,038,765",""
"2012","Slovenia","Average population - total","2,057,159",""
"2012","Slovenia","Average population - males","1,017,896",""
"2012","Slovakia","Population on 1 January - total ","5,404,322",""
"2012","Slovakia","Population on 1 January - males","2,631,752",""
"2012","Slovakia","Population on 1 January - females","2,772,570",""
"2012","Slovakia","Average population - total","5,407,579",""
"2012","Slovakia","Average population - males","2,633,866",""
"2012","Finland","Population on 1 January - total ","5,401,267",""
"2012","Finland","Population on 1 January - males","2,652,534",""
"2012","Finland","Population on 1 January - females","2,748,733",""
"2012","Finland","Average population - total","5,413,971",""
"2012","Finland","Average population - males","2,659,578",""
"2012","Sweden","Population on 1 January - total ","9,482,855",""
"2012","Sweden","Population on 1 January - males","4,726,834",""
"2012","Sweden","Population on 1 January - females","4,756,021",""
"2012","Sweden","Average population - total","9,519,374",""
"2012","Sweden","Average population - males","4,746,370",""
"2012","United Kingdom","Population on 1 January - total ","63,495,303",""
"2012","United Kingdom","Population on 1 January - males","31,206,267",""
"2012","United Kingdom","Population on 1 January - females","32,289,036",""
"2012","United Kingdom","Average population - total","63,700,300",""
"2012","United Kingdom","Average population - males","31,315,109",""
"2012","Iceland","Population on 1 January - total ","319,575",""
"2012","Iceland","Population on 1 January - males","160,364",""
"2012","Iceland","Population on 1 January - females","159,211",""
"2012","Iceland","Average population - total","320,716",""
"2012","Iceland","Average population - males","160,901",""
"2012","Liechtenstein","Population on 1 January - total ","36,475",""
"2012","Liechtenstein","Population on 1 January - males","18,042",""
"2012","Liechtenstein","Population on 1 January - females","18,433",""
"2012","Liechtenstein","Average population - total","36,657",""
"2012","Liechtenstein","Average population - males","18,145",""
"2012","Norway","Population on 1 January - total ","4,985,870",""
"2012","Norway","Population on 1 January - males","2,498,871",""
"2012","Norway","Population on 1 January - females","2,486,999",""
"2012","Norway","Average population - total","5,018,573",""
"2012","Norway","Average population - males","2,517,390",""
"2012","Switzerland","Population on 1 January - total ","7,954,662",""
"2012","Switzerland","Population on 1 January - males","3,922,253",""
"2012","Switzerland","Population on 1 January - females","4,032,409",""
"2012","Switzerland","Average population - total","7,996,861",""
"2012","Switzerland","Average population - males","3,945,389",""
"2012","Albania","Population on 1 January - total ",":",""
"2012","Albania","Population on 1 January - males",":",""
"2012","Albania","Population on 1 January - females",":",""
"2012","Albania","Average population - total",":",""
"2012","Albania","Average population - males",":",""
"2012","Serbia","Population on 1 January - total ","7,216,649",""
"2012","Serbia","Population on 1 January - males","3,514,420",""
"2012","Serbia","Population on 1 January - females","3,702,229",""
"2012","Serbia","Average population - total","7,199,077",""
"2012","Serbia","Average population - males","3,505,714",""
"2012","Turkey","Population on 1 January - total ","74,724,269",""
"2012","Turkey","Population on 1 January - males","37,532,954",""
"2012","Turkey","Population on 1 January - females","37,191,315",""
"2012","Turkey","Average population - total","75,175,827",""
"2012","Turkey","Average population - males","37,744,561",""
"2012","Andorra","Population on 1 January - total ","78,115",""
"2012","Andorra","Population on 1 January - males","39,863",""
"2012","Andorra","Population on 1 January - females","38,252",""
"2012","Andorra","Average population - total","77,181",""
"2012","Andorra","Average population - males","39,351",""
"2012","Belarus","Population on 1 January - total ","9,465,150",""
"2012","Belarus","Population on 1 January - males","4,398,293",""
"2012","Belarus","Population on 1 January - females","5,066,857",""
"2012","Belarus","Average population - total","9,464,495",""
"2012","Belarus","Average population - males","4,397,910",""
"2012","Bosnia and Herzegovina","Population on 1 January - total ","3,839,265","p"
"2012","Bosnia and Herzegovina","Population on 1 January - males","1,875,610","p"
"2012","Bosnia and Herzegovina","Population on 1 January - females","1,963,655","p"
"2012","Bosnia and Herzegovina","Average population - total","3,837,455","p"
"2012","Bosnia and Herzegovina","Average population - males","1,874,608","p"
"2012","Moldova","Population on 1 January - total ","3,559,541",""
"2012","Moldova","Population on 1 January - males","1,711,725",""
"2012","Moldova","Population on 1 January - females","1,847,816",""
"2012","Moldova","Average population - total","3,559,519",""
"2012","Moldova","Average population - males","1,712,036",""
"2012","Monaco","Population on 1 January - total ",":",""
"2012","Monaco","Population on 1 January - males",":",""
"2012","Monaco","Population on 1 January - females",":",""
"2012","Monaco","Average population - total",":",""
"2012","Monaco","Average population - males",":",""
"2012","Russia","Population on 1 January - total ","143,056,383",""
"2012","Russia","Population on 1 January - males",":",""
"2012","Russia","Population on 1 January - females",":",""
"2012","Russia","Average population - total",":",""
"2012","Russia","Average population - males",":",""
"2012","San Marino","Population on 1 January - total ","33,376",""
"2012","San Marino","Population on 1 January - males","16,217",""
"2012","San Marino","Population on 1 January - females","17,159",""
"2012","San Marino","Average population - total","33,469",""
"2012","San Marino","Average population - males","16,273",""
"2012","Ukraine","Population on 1 January - total ","45,453,282",""
"2012","Ukraine","Population on 1 January - males","20,976,712",""
"2012","Ukraine","Population on 1 January - females","24,476,570",""
"2012","Ukraine","Average population - total","45,412,987",""
"2012","Ukraine","Average population - males","20,969,728",""
"2012","Armenia","Population on 1 January - total ","3,274,285",""
"2012","Armenia","Population on 1 January - males","1,590,285",""
"2012","Armenia","Population on 1 January - females","1,684,000",""
"2012","Armenia","Average population - total",":",""
"2012","Armenia","Average population - males",":",""
"2013","Belgium","Population on 1 January - total ","11,161,642",""
"2013","Belgium","Population on 1 January - males","5,487,436",""
"2013","Belgium","Population on 1 January - females","5,674,206",""
"2013","Belgium","Average population - total","11,182,817",""
"2013","Belgium","Average population - males","5,497,753",""
"2013","Bulgaria","Population on 1 January - total ","7,284,552",""
"2013","Bulgaria","Population on 1 January - males","3,545,073",""
"2013","Bulgaria","Population on 1 January - females","3,739,479",""
"2013","Bulgaria","Average population - total","7,265,115",""
"2013","Bulgaria","Average population - males","3,535,009",""
"2013","Czech Republic","Population on 1 January - total ","10,516,125",""
"2013","Czech Republic","Population on 1 January - males","5,164,349",""
"2013","Czech Republic","Population on 1 January - females","5,351,776",""
"2013","Czech Republic","Average population - total","10,514,272",""
"2013","Czech Republic","Average population - males","5,163,365",""
"2013","Denmark","Population on 1 January - total ","5,602,628",""
"2013","Denmark","Population on 1 January - males","2,778,852",""
"2013","Denmark","Population on 1 January - females","2,823,776",""
"2013","Denmark","Average population - total","5,614,932",""
"2013","Denmark","Average population - males","2,785,566",""
"2013","Germany (until 1990 former territory of the FRG)","Population on 1 January - total ","80,523,746",""
"2013","Germany (until 1990 former territory of the FRG)","Population on 1 January - males","39,380,976",""
"2013","Germany (until 1990 former territory of the FRG)","Population on 1 January - females","41,142,770",""
"2013","Germany (until 1990 former territory of the FRG)","Average population - total","80,645,605",""
"2013","Germany (until 1990 former territory of the FRG)","Average population - males","39,468,950",""
"2013","Estonia","Population on 1 January - total ","1,320,174",""
"2013","Estonia","Population on 1 January - males","616,167",""
"2013","Estonia","Population on 1 January - females","704,007",""
"2013","Estonia","Average population - total","1,317,997",""
"2013","Estonia","Average population - males","615,543",""
"2013","Ireland","Population on 1 January - total ","4,591,087",""
"2013","Ireland","Population on 1 January - males","2,272,790",""
"2013","Ireland","Population on 1 January - females","2,318,297",""
"2013","Ireland","Average population - total","4,598,294","p"
"2013","Ireland","Average population - males","2,275,508","p"
"2013","Greece","Population on 1 January - total ","11,003,615",""
"2013","Greece","Population on 1 January - males","5,366,251",""
"2013","Greece","Population on 1 January - females","5,637,364",""
"2013","Greece","Average population - total","10,965,211",""
"2013","Greece","Average population - males","5,339,745",""
"2013","Spain","Population on 1 January - total ","46,727,890",""
"2013","Spain","Population on 1 January - males","23,017,760",""
"2013","Spain","Population on 1 January - females","23,710,130",""
"2013","Spain","Average population - total","46,620,045",""
"2013","Spain","Average population - males","22,947,611",""
"2013","France","Population on 1 January - total ","65,600,350",""
"2013","France","Population on 1 January - males","31,772,665",""
"2013","France","Population on 1 January - females","33,827,685",""
"2013","France","Average population - total","65,771,222",""
"2013","France","Average population - males","31,854,587",""
"2013","Croatia","Population on 1 January - total ","4,262,140",""
"2013","Croatia","Population on 1 January - males","2,056,483",""
"2013","Croatia","Population on 1 January - females","2,205,657",""
"2013","Croatia","Average population - total","4,254,475",""
"2013","Croatia","Average population - males","2,053,116",""
"2013","Italy","Population on 1 January - total ","59,685,227",""
"2013","Italy","Population on 1 January - males","28,889,597",""
"2013","Italy","Population on 1 January - females","30,795,630",""
"2013","Italy","Average population - total","60,233,948",""
"2013","Italy","Average population - males","29,187,081",""
"2013","Cyprus","Population on 1 January - total ","865,878",""
"2013","Cyprus","Population on 1 January - males","421,036",""
"2013","Cyprus","Population on 1 January - females","444,842",""
"2013","Cyprus","Average population - total","861,939",""
"2013","Cyprus","Average population - males","419,287",""
"2013","Latvia","Population on 1 January - total ","2,023,825",""
"2013","Latvia","Population on 1 January - males","926,580",""
"2013","Latvia","Population on 1 January - females","1,097,245",""
"2013","Latvia","Average population - total","2,012,647",""
"2013","Latvia","Average population - males","921,813",""
"2013","Lithuania","Population on 1 January - total ","2,971,905",""
"2013","Lithuania","Population on 1 January - males","1,368,891",""
"2013","Lithuania","Population on 1 January - females","1,603,014",""
"2013","Lithuania","Average population - total","2,957,689",""
"2013","Lithuania","Average population - males","1,362,443",""
"2013","Luxembourg","Population on 1 January - total ","537,039",""
"2013","Luxembourg","Population on 1 January - males","268,412",""
"2013","Luxembourg","Population on 1 January - females","268,627",""
"2013","Luxembourg","Average population - total","543,360",""
"2013","Luxembourg","Average population - males","271,765",""
"2013","Hungary","Population on 1 January - total ","9,908,798",""
"2013","Hungary","Population on 1 January - males","4,715,953",""
"2013","Hungary","Population on 1 January - females","5,192,845",""
"2013","Hungary","Average population - total","9,893,082",""
"2013","Hungary","Average population - males","4,709,672",""
"2013","Malta","Population on 1 January - total ","421,364",""
"2013","Malta","Population on 1 January - males","209,880",""
"2013","Malta","Population on 1 January - females","211,484",""
"2013","Malta","Average population - total","423,374",""
"2013","Malta","Average population - males","211,152",""
"2013","Netherlands","Population on 1 January - total ","16,779,575",""
"2013","Netherlands","Population on 1 January - males","8,307,339",""
"2013","Netherlands","Population on 1 January - females","8,472,236",""
"2013","Netherlands","Average population - total","16,804,432",""
"2013","Netherlands","Average population - males","8,320,862",""
"2013","Austria","Population on 1 January - total ","8,451,860",""
"2013","Austria","Population on 1 January - males","4,123,622",""
"2013","Austria","Population on 1 January - females","4,328,238",""
"2013","Austria","Average population - total","8,479,375",""
"2013","Austria","Average population - males","4,139,629",""
"2013","Poland","Population on 1 January - total ","38,062,535",""
"2013","Poland","Population on 1 January - males","18,426,093",""
"2013","Poland","Population on 1 January - females","19,636,442",""
"2013","Poland","Average population - total","38,040,196",""
"2013","Poland","Average population - males","18,415,029",""
"2013","Portugal","Population on 1 January - total ","10,487,289",""
"2013","Portugal","Population on 1 January - males","4,995,697",""
"2013","Portugal","Population on 1 January - females","5,491,592",""
"2013","Portugal","Average population - total","10,457,295",""
"2013","Portugal","Average population - males","4,976,859",""
"2013","Romania","Population on 1 January - total ","20,020,074",""
"2013","Romania","Population on 1 January - males","9,761,480",""
"2013","Romania","Population on 1 January - females","10,258,594",""
"2013","Romania","Average population - total","19,983,693","e"
"2013","Romania","Average population - males","9,753,766","e"
"2013","Slovenia","Population on 1 January - total ","2,058,821",""
"2013","Slovenia","Population on 1 January - males","1,019,061",""
"2013","Slovenia","Population on 1 January - females","1,039,760",""
"2013","Slovenia","Average population - total","2,059,953",""
"2013","Slovenia","Average population - males","1,019,968",""
"2013","Slovakia","Population on 1 January - total ","5,410,836",""
"2013","Slovakia","Population on 1 January - males","2,635,979",""
"2013","Slovakia","Population on 1 January - females","2,774,857",""
"2013","Slovakia","Average population - total","5,413,393",""
"2013","Slovakia","Average population - males","2,637,520",""
"2013","Finland","Population on 1 January - total ","5,426,674",""
"2013","Finland","Population on 1 January - males","2,666,622",""
"2013","Finland","Population on 1 January - females","2,760,052",""
"2013","Finland","Average population - total","5,438,972",""
"2013","Finland","Average population - males","2,673,493",""
"2013","Sweden","Population on 1 January - total ","9,555,893",""
"2013","Sweden","Population on 1 January - males","4,765,905",""
"2013","Sweden","Population on 1 January - females","4,789,988",""
"2013","Sweden","Average population - total","9,600,379",""
"2013","Sweden","Average population - males","4,790,131",""
"2013","United Kingdom","Population on 1 January - total ","63,905,297",""
"2013","United Kingdom","Population on 1 January - males","31,423,950",""
"2013","United Kingdom","Population on 1 January - females","32,481,347",""
"2013","United Kingdom","Average population - total","64,128,226",""
"2013","United Kingdom","Average population - males","31,543,582",""
"2013","Iceland","Population on 1 January - total ","321,857",""
"2013","Iceland","Population on 1 January - males","161,438",""
"2013","Iceland","Population on 1 January - females","160,419",""
"2013","Iceland","Average population - total","323,764",""
"2013","Iceland","Average population - males","162,378",""
"2013","Liechtenstein","Population on 1 January - total ","36,838",""
"2013","Liechtenstein","Population on 1 January - males","18,247",""
"2013","Liechtenstein","Population on 1 January - females","18,591",""
"2013","Liechtenstein","Average population - total","36,984",""
"2013","Liechtenstein","Average population - males","18,324",""
"2013","Norway","Population on 1 January - total ","5,051,275",""
"2013","Norway","Population on 1 January - males","2,535,908",""
"2013","Norway","Population on 1 January - females","2,515,367",""
"2013","Norway","Average population - total","5,079,623",""
"2013","Norway","Average population - males","2,551,458",""
"2013","Switzerland","Population on 1 January - total ","8,039,060",""
"2013","Switzerland","Population on 1 January - males","3,968,524",""
"2013","Switzerland","Population on 1 January - females","4,070,536",""
"2013","Switzerland","Average population - total","8,089,346",""
"2013","Switzerland","Average population - males","3,995,308",""
"2013","Albania","Population on 1 January - total ","2,898,782",""
"2013","Albania","Population on 1 January - males",":",""
"2013","Albania","Population on 1 January - females",":",""
"2013","Albania","Average population - total","2,897,365","e"
"2013","Albania","Average population - males",":","e"
"2013","Serbia","Population on 1 January - total ","7,181,505",""
"2013","Serbia","Population on 1 January - males","3,497,008",""
"2013","Serbia","Population on 1 January - females","3,684,497",""
"2013","Serbia","Average population - total","7,164,132",""
"2013","Serbia","Average population - males","3,488,436",""
"2013","Turkey","Population on 1 January - total ","75,627,384",""
"2013","Turkey","Population on 1 January - males","37,956,168",""
"2013","Turkey","Population on 1 January - females","37,671,216",""
"2013","Turkey","Average population - total","76,147,624",""
"2013","Turkey","Average population - males","38,214,764",""
"2013","Andorra","Population on 1 January - total ","76,246",""
"2013","Andorra","Population on 1 January - males","38,838",""
"2013","Andorra","Population on 1 January - females","37,408",""
"2013","Andorra","Average population - total",":",""
"2013","Andorra","Average population - males",":",""
"2013","Belarus","Population on 1 January - total ","9,463,840",""
"2013","Belarus","Population on 1 January - males","4,397,526",""
"2013","Belarus","Population on 1 January - females","5,066,314",""
"2013","Belarus","Average population - total","9,465,997",""
"2013","Belarus","Average population - males","4,399,369",""
"2013","Bosnia and Herzegovina","Population on 1 January - total ","3,835,645","p"
"2013","Bosnia and Herzegovina","Population on 1 January - males","1,873,605","p"
"2013","Bosnia and Herzegovina","Population on 1 January - females","1,962,040","p"
"2013","Bosnia and Herzegovina","Average population - total","3,833,278",""
"2013","Bosnia and Herzegovina","Average population - males",":",""
"2013","Moldova","Population on 1 January - total ","3,559,497",""
"2013","Moldova","Population on 1 January - males","1,712,346",""
"2013","Moldova","Population on 1 January - females","1,847,151",""
"2013","Moldova","Average population - total","3,559,497",""
"2013","Moldova","Average population - males","1,712,346",""
"2013","Monaco","Population on 1 January - total ",":",""
"2013","Monaco","Population on 1 January - males",":",""
"2013","Monaco","Population on 1 January - females",":",""
"2013","Monaco","Average population - total",":",""
"2013","Monaco","Average population - males",":",""
"2013","Russia","Population on 1 January - total ",":",""
"2013","Russia","Population on 1 January - males",":",""
"2013","Russia","Population on 1 January - females",":",""
"2013","Russia","Average population - total",":",""
"2013","Russia","Average population - males",":",""
"2013","San Marino","Population on 1 January - total ","33,562",""
"2013","San Marino","Population on 1 January - males","16,328",""
"2013","San Marino","Population on 1 January - females","17,234",""
"2013","San Marino","Average population - total",":",""
"2013","San Marino","Average population - males",":",""
"2013","Ukraine","Population on 1 January - total ","45,372,692",""
"2013","Ukraine","Population on 1 January - males","20,962,744",""
"2013","Ukraine","Population on 1 January - females","24,409,948",""
"2013","Ukraine","Average population - total","45,309,293",""
"2013","Ukraine","Average population - males","20,940,516",""
"2013","Armenia","Population on 1 January - total ","3,026,878",""
"2013","Armenia","Population on 1 January - males",":",""
"2013","Armenia","Population on 1 January - females",":",""
"2013","Armenia","Average population - total","3,021,979",""
"2013","Armenia","Average population - males",":",""
"2014","Belgium","Population on 1 January - total ","11,180,840","b"
"2014","Belgium","Population on 1 January - males","5,493,792","b"
"2014","Belgium","Population on 1 January - females","5,687,048","b"
"2014","Belgium","Average population - total","11,209,057","b"
"2014","Belgium","Average population - males","5,508,930","b"
"2014","Bulgaria","Population on 1 January - total ","7,245,677",""
"2014","Bulgaria","Population on 1 January - males","3,524,945",""
"2014","Bulgaria","Population on 1 January - females","3,720,732",""
"2014","Bulgaria","Average population - total","7,223,938",""
"2014","Bulgaria","Average population - males","3,513,480",""
"2014","Czech Republic","Population on 1 January - total ","10,512,419",""
"2014","Czech Republic","Population on 1 January - males","5,162,380",""
"2014","Czech Republic","Population on 1 January - females","5,350,039",""
"2014","Czech Republic","Average population - total","10,525,347",""
"2014","Czech Republic","Average population - males","5,169,654",""
"2014","Denmark","Population on 1 January - total ","5,627,235",""
"2014","Denmark","Population on 1 January - males","2,792,279",""
"2014","Denmark","Population on 1 January - females","2,834,956",""
"2014","Denmark","Average population - total","5,643,475",""
"2014","Denmark","Average population - males","2,801,647",""
"2014","Germany (until 1990 former territory of the FRG)","Population on 1 January - total ","80,767,463",""
"2014","Germany (until 1990 former territory of the FRG)","Population on 1 January - males","39,556,923",""
"2014","Germany (until 1990 former territory of the FRG)","Population on 1 January - females","41,210,540",""
"2014","Germany (until 1990 former territory of the FRG)","Average population - total","80,982,500",""
"2014","Germany (until 1990 former territory of the FRG)","Average population - males","39,696,190",""
"2014","Estonia","Population on 1 January - total ","1,315,819",""
"2014","Estonia","Population on 1 January - males","614,919",""
"2014","Estonia","Population on 1 January - females","700,900",""
"2014","Estonia","Average population - total","1,314,545",""
"2014","Estonia","Average population - males","614,654",""
"2014","Ireland","Population on 1 January - total ","4,605,501","p"
"2014","Ireland","Population on 1 January - males","2,278,225","p"
"2014","Ireland","Population on 1 January - females","2,327,276","p"
"2014","Ireland","Average population - total","4,617,225","p"
"2014","Ireland","Average population - males","2,282,654","p"
"2014","Greece","Population on 1 January - total ","10,926,807",""
"2014","Greece","Population on 1 January - males","5,313,239",""
"2014","Greece","Population on 1 January - females","5,613,568",""
"2014","Greece","Average population - total","10,892,413",""
"2014","Greece","Average population - males","5,290,815",""
"2014","Spain","Population on 1 January - total ","46,512,199",""
"2014","Spain","Population on 1 January - males","22,877,461",""
"2014","Spain","Population on 1 January - females","23,634,738",""
"2014","Spain","Average population - total","46,480,882",""
"2014","Spain","Average population - males","22,852,004",""
"2014","France","Population on 1 January - total ","65,942,093",""
"2014","France","Population on 1 January - males","31,936,509",""
"2014","France","Population on 1 January - females","34,005,584",""
"2014","France","Average population - total","66,101,682","p"
"2014","France","Average population - males","16,046,868","p"
"2014","Croatia","Population on 1 January - total ","4,246,809",""
"2014","Croatia","Population on 1 January - males","2,049,748",""
"2014","Croatia","Population on 1 January - females","2,197,061",""
"2014","Croatia","Average population - total","4,236,063",""
"2014","Croatia","Average population - males","2,044,488",""
"2014","Italy","Population on 1 January - total ","60,782,668",""
"2014","Italy","Population on 1 January - males","29,484,564",""
"2014","Italy","Population on 1 January - females","31,298,104",""
"2014","Italy","Average population - total","60,789,140",""
"2014","Italy","Average population - males","29,493,077",""
"2014","Cyprus","Population on 1 January - total ","858,000",""
"2014","Cyprus","Population on 1 January - males","417,538",""
"2014","Cyprus","Population on 1 January - females","440,462",""
"2014","Cyprus","Average population - total","852,504",""
"2014","Cyprus","Average population - males","414,682",""
"2014","Latvia","Population on 1 January - total ","2,001,468",""
"2014","Latvia","Population on 1 January - males","917,045",""
"2014","Latvia","Population on 1 January - females","1,084,423",""
"2014","Latvia","Average population - total","1,993,782",""
"2014","Latvia","Average population - males","914,126",""
"2014","Lithuania","Population on 1 January - total ","2,943,472",""
"2014","Lithuania","Population on 1 January - males","1,355,995",""
"2014","Lithuania","Population on 1 January - females","1,587,477",""
"2014","Lithuania","Average population - total","2,932,367",""
"2014","Lithuania","Average population - males","1,351,126",""
"2014","Luxembourg","Population on 1 January - total ","549,680",""
